comment_id,text,cluster_id,umap_silhouette,silhouette,silhouette_score,centroid,centroid_score,nearest,nearest_score
Acsv-3_0,AIの利用には倫理的な観点から慎重であるべき,1_14,0.3668514115666565,0.3668514115666565,4,0.5984711233427875,4,1.2691608747508745,4
Acsv-3_0,AIの利用には倫理的な観点から慎重であるべき,2_24,0.3668514115666565,0.3668514115666565,4,0.5984711233427875,4,1.2691608747508745,4
Acsv-4_0,医療分野でのAIの活用により、診断精度が向上している,1_6,0.8990196142343656,0.8990196142343656,5,0.32027185689233656,5,3.8005257088917683,5
Acsv-4_0,医療分野でのAIの活用により、診断精度が向上している,2_18,0.8990196142343656,0.8990196142343656,5,0.32027185689233656,5,3.8005257088917683,5
Acsv-5_0,自動運転技術におけるAIの進化は非常に期待できる,1_10,0.3808923806964423,0.3808923806964423,4,0.38907262152281213,5,0.8006522317561929,3
Acsv-5_0,自動運転技術におけるAIの進化は非常に期待できる,2_35,0.3808923806964423,0.3808923806964423,4,0.38907262152281213,5,0.8006522317561929,3
Acsv-6_0,AIは創造性を刺激するツールとして有用である,1_11,0.5629350443367244,0.5629350443367244,5,0.4975337632287454,5,1.675353054190678,5
Acsv-6_0,AIは創造性を刺激するツールとして有用である,2_8,0.5629350443367244,0.5629350443367244,5,0.4975337632287454,5,1.675353054190678,5
Acsv-7_0,データバイアスによる問題が懸念され、改善が必要である,1_16,0.3082851207961467,0.3082851207961467,4,0.5809925448790958,4,1.0731739758123573,4
Acsv-7_0,データバイアスによる問題が懸念され、改善が必要である,2_10,0.3082851207961467,0.3082851207961467,4,0.5809925448790958,4,1.0731739758123573,4
Acsv-9_0,教育現場でのAI利用は、個別最適化学習を実現する可能性がある,1_7,0.9561427197312485,0.9561427197312485,5,0.09271652959367233,5,3.327213252324581,5
Acsv-9_0,教育現場でのAI利用は、個別最適化学習を実現する可能性がある,2_7,0.9561427197312485,0.9561427197312485,5,0.09271652959367233,5,3.327213252324581,5
Acsv-10_0,AIの発展は国際競争力を高める鍵となるだろう。,1_8,0.5342282350115113,0.5342282350115113,5,0.36582892926962235,5,0.984652612387394,5
Acsv-10_0,AIの発展は国際競争力を高める鍵となるだろう。,2_5,0.5342282350115113,0.5342282350115113,5,0.36582892926962235,5,0.984652612387394,5
Acsv-11_0,プライバシーの保護とAI技術の発展のバランスが重要である,1_2,0.6304385512552924,0.6304385512552924,5,0.12267218499154552,5,0.9656357818127621,5
Acsv-11_0,プライバシーの保護とAI技術の発展のバランスが重要である,2_12,0.6304385512552924,0.6304385512552924,5,0.12267218499154552,5,0.9656357818127621,5
Acsv-13_0,AIのアルゴリズムは透明性を持つべきである,1_14,0.2893700394320079,0.2893700394320079,4,0.6970241786699256,4,1.1495829132596953,4
Acsv-13_0,AIのアルゴリズムは透明性を持つべきである,2_21,0.2893700394320079,0.2893700394320079,4,0.6970241786699256,4,1.1495829132596953,4
Acsv-15_0,AIの不正利用に対する対策が急務である,1_12,0.6683178868229378,0.6683178868229378,5,0.6008783018740751,5,1.963639675207166,5
Acsv-15_0,AIの不正利用に対する対策が急務である,2_4,0.6683178868229378,0.6683178868229378,5,0.6008783018740751,5,1.963639675207166,5
Acsv-17_0,ロボット技術と連携するAIは、未来の産業を変えるだろう。,1_10,0.2813028806621254,0.2813028806621254,4,0.5266935329490471,4,0.9282927026988687,4
Acsv-17_0,ロボット技術と連携するAIは、未来の産業を変えるだろう。,2_42,0.2813028806621254,0.2813028806621254,4,0.5266935329490471,4,0.9282927026988687,4
Acsv-19_0,AIを活用したスマートシティの構築が進むと考えられる,1_5,-0.00982905180960726,-0.00982905180960726,2,0.7813252696806081,2,0.7929033098111848,2
Acsv-19_0,AIを活用したスマートシティの構築が進むと考えられる,2_6,-0.00982905180960726,-0.00982905180960726,2,0.7813252696806081,2,0.7929033098111848,2
Acsv-21_0,自然言語処理の進化により、AIは人間との対話がますます自然になる,1_11,0.33900084029601263,0.33900084029601263,4,0.6253970588080624,4,1.1298082358101291,4
Acsv-21_0,自然言語処理の進化により、AIは人間との対話がますます自然になる,2_27,0.33900084029601263,0.33900084029601263,4,0.6253970588080624,4,1.1298082358101291,4
Acsv-22_0,AIによる画像認識技術は、防犯カメラの効率を大きく向上させるだろう。,1_16,0.19868405934060604,0.19868405934060604,3,1.2643716333026582,3,1.6544178772824747,3
Acsv-22_0,AIによる画像認識技術は、防犯カメラの効率を大きく向上させるだろう。,2_10,0.19868405934060604,0.19868405934060604,3,1.2643716333026582,3,1.6544178772824747,3
Acsv-23_0,音声認識技術の発展は、バリアフリー社会の実現に寄与する,1_11,0.1971183458947612,0.1971183458947612,3,0.7690492369760595,3,1.042270435843569,3
Acsv-23_0,音声認識技術の発展は、バリアフリー社会の実現に寄与する,2_27,0.1971183458947612,0.1971183458947612,3,0.7690492369760595,3,1.042270435843569,3
Acsv-24_0,AIの活用は、マーケティング分野においても大きな可能性を秘めている,1_16,0.40534245378476796,0.40534245378476796,4,0.8588418817144184,4,1.5369147012849833,4
Acsv-24_0,AIの活用は、マーケティング分野においても大きな可能性を秘めている,2_16,0.40534245378476796,0.40534245378476796,4,0.8588418817144184,4,1.5369147012849833,4
Acsv-25_0,AIの決定プロセスは、ユーザーにとって理解しやすい形にする必要がある,1_15,0.5232416820985925,0.5232416820985925,5,0.27467091831015045,5,1.2114012419946651,5
Acsv-25_0,AIの決定プロセスは、ユーザーにとって理解しやすい形にする必要がある,2_36,0.5232416820985925,0.5232416820985925,5,0.27467091831015045,5,1.2114012419946651,5
Acsv-27_0,AIは気候変動対策におけるシミュレーションにおいて重要な役割を果たす,1_1,0.3805437868718811,0.3805437868718811,4,0.8197534429045005,4,1.4556824729068771,4
